시군명,정류소명,정류소영문명,정류소id,정류소번호,중앙차로여부,관할관청,위치,WGS84위도,WGS84경도
화성시,주공10단지,Jugong Apartment 10-danji ,233002951,,노변정류장,경기도 화성시,,37.2166333,127.042
화성시,주공11단지.우남퍼스트빌2차,"Jugong Apartment 11-danji, Woonam Firstvill 2-cha",233000065,36371.0,노변정류장,경기도 화성시,경기도 화성시 병점동,37.2155167,127.0451167
화성시,주공11단지후문,Jugong Apartment 11-danji Back Gate,233002676,,노변정류장,경기도 화성시,,37.2165667,127.04355
화성시,주공11단지후문,Jugong Apartment 11-danji Back Gate,233002675,,노변정류장,경기도 화성시,,37.2162,127.0435667
화성시,주공12단지,Jugong Apartment 12-danji,233002007,37983.0,노변정류장,경기도 화성시,경기도 화성시 진안동,37.2168167,127.0420167
화성시,주공1단지,Jugong Apartment 1-danji ,233002687,,노변정류장,경기도 화성시,,37.20625,127.0403333
화성시,주공1단지,Jugong Apartment 1-danji ,233002686,,노변정류장,경기도 화성시,,37.2063667,127.0402333
화성시,주공3단지.병점2동주민센터,"Jugong Apartment 3-danji, Byeongjeom 2-dong Community Center",233002347,55234.0,노변정류장,경기도 화성시,경기도 화성시 병점동,37.2109833,127.0441333
화성시,주공4단지,Jugong Apartment 4-danji,233000087,36369.0,노변정류장,경기도 화성시,경기도 화성시 병점동,37.2081667,127.0445
화성시,주공4단지,Jugong Apartment 4-danji,233001686,37710.0,노변정류장,경기도 화성시,경기도 화성시 병점동,37.2084167,127.0445667
화성시,주공4단지.신창2차아파트,"Jugong Apartment 4-danji, Sinchang Apartment 2-cha",233002345,55233.0,노변정류장,경기도 화성시,경기도 화성시 병점동,37.2071833,127.04665
화성시,주공5단지,Jugong Apartment 5-danji,233002041,55040.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2148333,126.96345
화성시,주공5단지,Jugong Apartment 5-danji,233001685,37746.0,노변정류장,경기도 화성시,경기도 화성시 병점동,37.2099833,127.04775
화성시,주공5단지,Jugong Apartment 5-danji,233002566,55449.0,노변정류장,경기도 화성시,,37.2149833,126.9635167
화성시,주공6단지,Jugong Apartment 6-danji,233001657,37882.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2136833,126.9609667
화성시,주공6단지,Jugong Apartment 6-danji,233001738,37799.0,노변정류장,경기도 화성시,경기도 화성시 병점동,37.21285,127.0509667
화성시,주공6단지.신미주아파트,"Jugong Apartment 6-danji, Sinmiju Apartment",233002560,,노변정류장,경기도 화성시,,37.2119833,127.0507167
화성시,주공6단지입구,Jugong Apartment 6-danji ,233001739,37795.0,노변정류장,경기도 화성시,경기도 화성시 병점동,37.2117,127.05025
화성시,주공7.8단지,Jugong Apartment 7 & 8-danji,233002683,,노변정류장,경기도 화성시,,37.2142333,127.04835
화성시,주공7.8단지,Jugong Apartment 7 & 8-danji,233002684,,노변정류장,경기도 화성시,,37.21425,127.0485833
화성시,주공7.8단지,Jugong Apartment 7 & 8-danji,233000107,36383.0,노변정류장,경기도 화성시,경기도 화성시 병점동,37.2143833,127.04955
화성시,주공7단지,Jugong Apartment 7-danji,233002975,,노변정류장,경기도 화성시,,37.1332667,126.9253167
화성시,주공7단지,Jugong Apartment 7-danji,233002974,,노변정류장,경기도 화성시,,37.1331833,126.9243667
화성시,주공8단지,Jugong Apartment 8-danji,233000108,36380.0,노변정류장,경기도 화성시,경기도 화성시 병점동,37.21515,127.0487833
화성시,주공9단지,Jugong Apartment 9-danji,233002349,55235.0,노변정류장,경기도 화성시,경기도 화성시 진안동,37.2132667,127.0423333
화성시,주공아파트,Jugong Apartment,233000524,37245.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1304833,126.8999667
화성시,주공휴먼시아후문,Jugong Humansia Back Gate,233001697,37708.0,노변정류장,경기도 화성시,경기도 화성시 반송동,37.1971167,127.06575
화성시,주공휴먼시아후문,Jugong Humansia Back Gate,233001698,37706.0,노변정류장,경기도 화성시,경기도 화성시 반송동,37.1972,127.06605
화성시,주유소앞,Gas Station ,233002849,,노변정류장,경기도 화성시,,37.1662667,126.8497333
화성시,주유소앞,Gas Station,233002848,,노변정류장,경기도 화성시,,37.1660167,126.8493833
화성시,중송1리,Jungsong 1-ri,233002205,55203.0,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2239667,126.70625
화성시,중송1리,Jungsong 1-ri,233001475,37046.0,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2241833,126.7061
화성시,중송1리마을회관,Jungsong 1-ri Community Center,233002908,,노변정류장,경기도 화성시,,37.2183833,126.7028
화성시,중심상가,Central Shopping Center,233002563,,노변정류장,경기도 화성시,,37.2148667,127.0446
화성시,중심상가,Central Shopping Center,233000066,36795.0,노변정류장,경기도 화성시,경기도 화성시 진안동,37.21515,127.04375
화성시,중심상가.화성고용센터,"Central Shopping Center, Hwaseong Employment Center",233001659,37765.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2161,126.9591167
화성시,중외제약,JW Pharmaceutical ,233002645,37531.0,노변정류장,경기도 화성시,,37.1984167,127.0004167
화성시,중외제약,JW Pharmaceutical ,233002644,37532.0,노변정류장,경기도 화성시,,37.1982667,127.0004
화성시,중외제약사거리,JW Pharmaceutical Sageori ,233001843,36999.0,노변정류장,경기도 화성시,경기도 화성시 안녕동,37.2021667,127.0019833
화성시,중외제약사거리,JW Pharmaceutical Sageori ,233001842,36998.0,노변정류장,경기도 화성시,경기도 화성시 안녕동,37.2015333,127.0030167
화성시,즘곰마을.상기1리,"Jeumgom Maeul, Sanggi 1-ri ",233000907,36064.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2006667,126.9243667
화성시,증거리입구,Jeunggeo-ri,233001498,37337.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1379333,126.9775167
화성시,증거리입구,Jeunggeo-ri,233001497,37336.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1377333,126.9774167
화성시,지월리,Jiwol-ri,233002784,,노변정류장,경기도 화성시,,37.14525,126.8906
화성시,지월리입구,Jiwol-ri,233000925,37234.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1450667,126.89805
화성시,지월리입구,Jiwol-ri,233000527,37235.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1438167,126.8973667
화성시,지킴이마을.타래치길,"Jikimi Maeul, Taraechi-gil",233001131,36273.0,노변정류장,경기도 화성시,경기도 화성시 안녕동,37.207,126.9930167
화성시,지화1리,Jihwa 1-ri ,233002546,36497.0,노변정류장,경기도 화성시,,37.2188167,126.6874333
화성시,지화1리.현대염전,"Jihwa 1-ri, Hyundai Salt Field",233002901,,노변정류장,경기도 화성시,,37.2240333,126.6799
화성시,지화1리마을회관,Jihwa 1-ri Community Center,233002544,36496.0,노변정류장,경기도 화성시,,37.2193167,126.68945
화성시,지화1리마을회관,Jihwa 1-ri Community Center,233002902,,노변정류장,경기도 화성시,,37.21935,126.6892
화성시,지화2리,Jihwa 2-ri ,233003002,,노변정류장,경기도 화성시,,37.2116667,126.67665
화성시,지화2리,Jihwa 2-ri ,233002907,,노변정류장,경기도 화성시,,37.2116167,126.6765
화성시,지화리,Jihwa-ri,233002549,37665.0,노변정류장,경기도 화성시,,37.2177667,126.6836333
화성시,진안5통.병점육교,"Jinan 5-tong, Byeongjeom Overpass",233000950,36337.0,노변정류장,경기도 화성시,경기도 화성시 진안동,37.2089833,127.0304333
화성시,진안5통.병점육교,"Jinan 5-tong, Byeongjeom Overpass",233000696,36336.0,노변정류장,경기도 화성시,경기도 화성시 진안동,37.2087333,127.0304167
화성시,진안동,Jinan-dong,233000640,36355.0,노변정류장,경기도 화성시,경기도 화성시 진안동,37.2133667,127.04065
화성시,진안동,Jinan-dong,233000671,36354.0,노변정류장,경기도 화성시,경기도 화성시 진안동,37.2130167,127.0393
화성시,진안중앙교회,Jinan Central Prebyterian Church ,233002003,37984.0,노변정류장,경기도 화성시,경기도 화성시 진안동,37.2144667,127.0368667
화성시,진안중학교후문,Jinan Middle School Back Gate,233002525,,노변정류장,경기도 화성시,,37.21585,127.0394
화성시,진안중학교후문,Jinan Middle School Back Gate,233002524,,노변정류장,경기도 화성시,,37.2158167,127.0392833
화성시,진안초교,Jinan Elementary School ,233002147,55231.0,노변정류장,경기도 화성시,경기도 화성시 진안동,37.2171667,127.0392833
화성시,진안초교,Jinan Elementary School ,233002148,55353.0,노변정류장,경기도 화성시,경기도 화성시 진안동,37.2172667,127.03955
화성시,진우아파트,Jinu Apartment,233002078,55050.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.16205,126.9311833
화성시,진우아파트,Jinu Apartment ,233000797,36068.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.1617667,126.9308833
화성시,진우아파트,Jinu Apartment ,233000823,36071.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.1625833,126.9311
화성시,진우아파트뒤,Jinu Apartment,233002080,55043.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1589167,126.93205
화성시,진우아파트뒤,Jinu Apartment ,233002079,55044.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1596667,126.9315833
화성시,차량등록사업소,Vehicle Registration Office,233002976,,노변정류장,경기도 화성시,,37.1394833,126.9225167
화성시,차량등록사업소,Vehicle Registration Office ,233002977,,노변정류장,경기도 화성시,,37.1397167,126.92275
화성시,참누리아파트.기산중학교,"Chamnuri Apartment, Gisan Middle School",233000074,37548.0,노변정류장,경기도 화성시,경기도 화성시 기산동,37.2195333,127.05165
화성시,참누리아파트.기산중학교,"Chamnuri Apartment, Gisan Middle School",233000076,36793.0,노변정류장,경기도 화성시,경기도 화성시 기산동,37.2197,127.05195
화성시,창곡1리,Changgok 1-ri,233002229,55119.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1866167,126.88415
화성시,창곡1리,Changgok 1-ri,233002230,55120.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1874,126.8838167
화성시,창곡1리입구,Changgok 1-ri  ,233002168,55126.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1960667,126.8812833
화성시,창곡1리입구,Changgok 1-ri  ,233002167,55125.0,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.1964667,126.8809167
화성시,창곡2리교회앞,Changgok 2-ri Church ,233001752,37772.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1855833,126.8846167
화성시,창곡2리교회앞,Changgok 2-ri Church ,233002046,55013.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1847833,126.8849667
화성시,창곡3리,Changgok 3-ri,233001751,37761.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1774,126.8897167
화성시,창곡3리.독골,"Changgok 3-ri, Dokgol",233001750,37766.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1781167,126.8896
화성시,창곡주유소앞,Changgok Gas Station   ,233002050,55019.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1746333,126.8907833
화성시,창곡주유소앞,Changgok Gas Station,233002049,55004.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1746,126.8906833
화성시,창덕1통.잡재기,"Changdeok 1-tong, Japjaegi",233002664,37948.0,노변정류장,경기도 화성시,,37.1684667,126.80045
화성시,천등1리.등굴,"Cheondeung 1-ri, Deunggul",233002592,,노변정류장,경기도 화성시,,37.2331333,126.7069333
화성시,천등1리.등굴,"Cheondeung 1-ri, Deunggul",233002883,,노변정류장,경기도 화성시,,37.2332833,126.7069667
화성시,천등3리,Cheondeung 3-ri,233001464,37060.0,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2430167,126.71205
화성시,천등3리.새말,"Cheondeung 3-ri, Saemal",233002593,,노변정류장,경기도 화성시,,37.2414167,126.70195
화성시,천등3리.새말,"Cheondeung 3-ri, Saemal",233002884,,노변정류장,경기도 화성시,,37.2415,126.7020167
화성시,천산아파트,Cheonsan Apartment ,233000723,37169.0,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.2364667,126.8659833
화성시,천산아파트,Cheonsan Apartment ,233000776,37168.0,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.23655,126.8659833
화성시,천천IC(경유),,277103518,,,,,37.2459833,126.9505833
화성시,천천IC(경유),,277103517,,,,,37.2460833,126.9503667
화성시,천천리검문소,Cheoncheon-ri Check Point,233000712,37316.0,노변정류장,경기도 화성시,경기도 화성시 매송면,37.24365,126.9474167
화성시,천천리검문소,Cheoncheon-ri Check Point,233000781,37321.0,노변정류장,경기도 화성시,경기도 화성시 매송면,37.24385,126.94825
화성시,천천리일광사,Cheoncheon-ri Ilkwangsa,233000713,37312.0,노변정류장,경기도 화성시,경기도 화성시 매송면,37.2445833,126.94205
화성시,천천리일광사,Cheoncheon-ri Ilkwangsa,233000849,37313.0,노변정류장,경기도 화성시,경기도 화성시 매송면,37.2446167,126.9424667
화성시,청광아파트,Cheonggwang Apartment ,233002333,55230.0,노변정류장,경기도 화성시,경기도 화성시 안녕동,37.1981833,126.9858167
화성시,청광아파트,Cheonggwang Apartment ,233002334,55164.0,노변정류장,경기도 화성시,경기도 화성시 안녕동,37.1983,126.9858833
화성시,청광플러스원아파트,Cheonggwang Plus-1 Apartment ,233002621,55454.0,노변정류장,경기도 화성시,,37.1965333,126.98555
화성시,청목초.신안1차,"Cheongmok Elementary School, Shinan 1-cha",233000965,36468.0,노변정류장,경기도 화성시,,37.1946,127.1194333
화성시,청요1리,Cheongyo 1-ri ,233000561,37233.0,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.19955,126.8974333
화성시,청요2리,Cheongyo 2-ri ,233001315,37227.0,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.2030667,126.8948
화성시,청요3리,Cheongyo 3-ri ,233000560,37212.0,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.2007833,126.8860833
화성시,청요3리마을회관,Cheongyo 3-ri Community Center,233000899,37213.0,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.20065,126.8860667
화성시,청요리,Cheongyo-ri,233001313,37226.0,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.2031333,126.8953
화성시,청요리,Cheongyo-ri,233000554,37232.0,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.19955,126.8973
화성시,청요사거리,Cheongyo Sageori,233000555,37199.0,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.1982,126.88055
화성시,청요사거리,Cheongyo Sageori,233000898,37575.0,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.1982667,126.8800833
화성시,청요사거리,Cheongyo Sageori,233000559,37197.0,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.1978833,126.8796
화성시,청요사거리,Cheongyo Sageori,233000895,37576.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1977,126.8801
화성시,청원1리마을회관,Cheongwon 1-ri Community Center,233002814,,노변정류장,경기도 화성시,,37.18595,126.7591667
화성시,청원1리마을회관,Cheongwon 1-ri Community Center,233002815,,노변정류장,경기도 화성시,,37.186,126.75925
화성시,청원2리,Cheongwon 2-ri ,233002386,55263.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.17675,126.7782167
화성시,청원2리.수루지,"Seongwon 2-ri, Suruji ",233002455,55376.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.17705,126.7794833
화성시,청원2리.창고앞,"Cheongwon 2-ri, Storage",233002454,55375.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.1766333,126.77845
화성시,청원3리입구,Cheongwon 3-ri,233002622,36972.0,노변정류장,경기도 화성시,,37.1809,126.7563333
화성시,청원3리입구,Cheongwon 3-ri ,233002910,,노변정류장,경기도 화성시,,37.1805667,126.7559333
화성시,청원3리입구,Cheongwon 3-ri ,233002628,,노변정류장,경기도 화성시,,37.1801833,126.7560833
화성시,청원3리종점,Cheongwon 3-ri Bus Terminal ,233002909,,노변정류장,경기도 화성시,,37.1764333,126.7617667
화성시,청원4리.막상공원,"Cheongwon 4-ri, Maksang Park",233002451,55373.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.18495,126.76545
화성시,청원4리.막상공원,"Cheongwon 4-ri, Maksang Park",233002390,55267.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.1848667,126.7653167
화성시,청원4리마을회관,Cheongwon 4-ri Community Center,233002391,55268.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.1812833,126.76655
화성시,청원4리마을회관,Cheongwon 4-ri Community Center,233002387,55264.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.18135,126.7666833
화성시,청원공단,Cheongwon Industrial Complex,233002388,55265.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.1867167,126.764
화성시,청원공단,Cheongwon Industrial Complex,233002450,55372.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.1866333,126.7638167
화성시,청원교회,Cheongwon Church ,233002808,,노변정류장,경기도 화성시,,37.1888833,126.7571167
화성시,청원교회,Cheongwon Church ,233002809,,노변정류장,경기도 화성시,,37.18895,126.7583333
화성시,청원낚시터앞,Cheongwon Fishery ,233002911,,노변정류장,경기도 화성시,,37.1796,126.7533833
화성시,청원초등학교,Cheongwon Elementary School,233002449,55371.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.1885,126.7608167
화성시,청원초등학교,Cheongwon Elementary School,233002389,55266.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.1884333,126.7608
화성시,청호인재개발원,,233521000,,,,,37.1614833,126.9122833
화성시,청호인재개발원,,233525730,,,,,37.1616,126.9119333
화성시,초당골,Chodanggol,233000909,36054.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.19805,126.9107167
화성시,초당골앞,Chodanggol ,233000562,36055.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.1980833,126.9106333
화성시,추모공원,,233003096,55423.0,,,,37.1992833,126.8824833
화성시,추모공원,,233003095,55422.0,,,,37.1991833,126.8825167
화성시,충만주유소,Chungman Gas Station,233001830,37870.0,노변정류장,경기도 화성시,경기도 화성시 양감면,37.0796167,126.9427167
화성시,치동천힐링마을,Chidongcheon Healing Maeul,233002426,55302.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.2021833,127.1256667
화성시,치동초등학교,,233001635,55496.0,,,,37.2079667,127.0925333
화성시,치동초등학교,,233001636,37672.0,,,,37.2079667,127.0929
화성시,칠곡리,Chilgok-ri,233000349,37363.0,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2033833,126.71145
화성시,칠곡리,Chilgok-ri,233001261,37364.0,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2035667,126.7114833
화성시,캠핑장입구,Camping Zone,233003034,,노변정류장,경기도 화성시,,37.1692833,126.6283
화성시,코스코밸리아파트,COSCO Valley Apartment ,233001740,55356.0,노변정류장,경기도 화성시,경기도 화성시 송산면,37.1987,126.7220667
화성시,크리스찬교회,Christian Church ,233002029,55023.0,노변정류장,경기도 화성시,경기도 화성시 능동,37.2103167,127.0588167
화성시,큰말입구,Keunmal ,233000747,37014.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1660667,126.6751667
화성시,큰말입구,Keunmal ,233000867,37015.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1661167,126.6750833
화성시,타래치길,Taraechi-gil,233001227,36661.0,노변정류장,경기도 화성시,경기도 화성시 안녕동,37.2072167,126.9934167
화성시,탄요유적공원,Tanyo Historical Park ,233001454,37586.0,노변정류장,경기도 화성시,경기도 화성시 반송동,37.1905833,127.0762167
화성시,태안119안전센터,Taean Fire House,233000687,37462.0,노변정류장,경기도 화성시,경기도 화성시 진안동,37.2111167,127.0385333
화성시,태안교차로,Taean Junction ,233002404,36192.0,노변정류장,경기도 화성시,경기도 화성시 진안동,37.2183833,127.03715
화성시,태행산예비군훈련장앞,Taehaengsan Reverse Force Training Site,233000531,37177.0,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.2162333,126.8721667
화성시,태행산예비군훈련장앞,Taehaengsan Reverse Force Training Site,233000540,37755.0,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.21625,126.8724167
화성시,통나무횟집,Tongnamu Hoetjip,233003027,,노변정류장,경기도 화성시,,37.1754,126.62575
화성시,파인웰,Fine Well,233002904,,노변정류장,경기도 화성시,,37.2153667,126.6805667
화성시,파인웰,Fine Well,233002903,,노변정류장,경기도 화성시,,37.2155,126.68055
화성시,파카.3M,"Paka, 3M",233001589,37634.0,노변정류장,경기도 화성시,경기도 화성시 장안면,37.1100667,126.8395167
화성시,팔곡JC(경유),,277103583,,,,,37.30975,126.8941667
화성시,팔곡JC(경유),,277103582,,,,,37.3095,126.8938333
화성시,팔탄공단앞,Paltan Industiral Complex,233001035,37190.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1707,126.8766
화성시,팔탄공단앞,Paltan Industrial Complex ,233000196,37191.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.17045,126.8767833
화성시,팔탄교차로(경유),,277103614,,,,,37.1692833,126.8906167
화성시,팔탄교차로(경유),,277103613,,,,,37.1697167,126.8901833
화성시,팔탄면사무소앞,Paltan-myeon Office ,233001029,37253.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1622333,126.9039667
화성시,팔탄면사무소앞,Paltan-myeon Office ,233000516,37254.0,노변정류장,경기도 화성시,,37.1621667,126.9042167
화성시,팔탄입구,Paltan ,233000824,36073.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.1641833,126.9318333
화성시,팔탄입구,Paltan,233000921,36074.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.1645833,126.9322333
화성시,팔탄입구삼거리(경유),,277101750,,,,,37.1636167,126.9315167
화성시,팔탄입구삼거리(경유),,277101775,,,,,37.1636,126.9317833
화성시,팔탄전자앞,Paltan Electronics ,233001526,37410.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1294833,126.86125
화성시,팔탄전자앞,Paltan Electronics ,233002787,,노변정류장,경기도 화성시,,37.1294167,126.8613167
화성시,팔탄초등학교,Paltan Elementary School,233000521,37252.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1593667,126.9031
화성시,팔탄초등학교,Paltan Elementary School,233000517,37251.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1595333,126.9031333
화성시,편의점,Convenience Store,233002535,55448.0,노변정류장,경기도 화성시,,37.1966833,126.9818
화성시,평생플러스빌,Pyeongsaeng Plusvill,233000588,36183.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2224833,126.97365
화성시,포레시아,Faurecia,233002342,55229.0,노변정류장,경기도 화성시,경기도 화성시 장안면,37.1087667,126.8432167
화성시,포스코정문앞,Posco Main Gate,233001642,37673.0,노변정류장,경기도 화성시,,37.1990167,127.0700667
화성시,푸른마을.두산위브,"Pureun Maeul, Doosan Weve Apartment ",233001981,37976.0,노변정류장,경기도 화성시,경기도 화성시 능동,37.2029167,127.0533667
화성시,푸른마을.두산위브,"Pureun Maeul, Doosan Weve Apartment ",233001982,37977.0,노변정류장,경기도 화성시,경기도 화성시 능동,37.2031833,127.0535833
화성시,풍성신미주,Pungseong Sinmiju Apartment ,233002032,55014.0,노변정류장,경기도 화성시,경기도 화성시 병점동,37.214,127.0526
화성시,풍성신미주(중),Pungseong Sinmiju Apartment ,233001283,37590.0,중앙차로 정류장,경기도 화성시,경기도 화성시 반송동,37.1995167,127.0638833
화성시,풍성신미주아파트(중),Pungseong Sinmiju Apartment ,233001644,37589.0,중앙차로 정류장,경기도 화성시,경기도 화성시 반송동,37.1994667,127.0634167
화성시,하가등리,Hagadeung-ri,233002983,,노변정류장,경기도 화성시,,37.14615,126.93855
화성시,하가등리,Hagadeung-ri,233002982,,노변정류장,경기도 화성시,,37.1461333,126.9385833
화성시,하길1리종점,Hagil 1-ri Bus Terminal ,233002794,,노변정류장,경기도 화성시,,37.0969333,126.9232667
화성시,하길4리입구,Hagil 4-ri  ,233002519,55073.0,,경기도 화성시,,37.08355,126.9132167
화성시,하길4리입구,Hagil 4-ri ,233002520,55074.0,,경기도 화성시,,37.0839833,126.91255
화성시,하길4리종점,Hangil 4-ri Bus Terminal ,233002997,,노변정류장,경기도 화성시,,37.0850333,126.9202333
화성시,하길리입구,Hagil-ri,233002796,,노변정류장,경기도 화성시,,37.1055167,126.92375
화성시,하길리입구,Hagil-ri,233002795,,노변정류장,경기도 화성시,,37.1054833,126.9236667
화성시,하길중학교,Hagil Middle School,233002416,37274.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.11285,126.9081167
화성시,하길중학교,Hagil Middle School,233002554,28265.0,노변정류장,경기도 화성시,,37.1127,126.90885
화성시,하길중학교,Hagil Middle School,233002417,36697.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1133,126.9087167
화성시,하길중학교,Hagil Middle School,233002479,55370.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1131,126.9081167
화성시,하길초등학교,Hagil Elementary School ,233001170,36435.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.11565,126.9052667
화성시,하나로마트.화성고용센터,"Hanaro Mart, Hwaseong Employment Center",233001756,37756.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2178333,126.9589667
화성시,하내연수원,Hanae Education & Training Institute ,233001881,37936.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1844333,126.6897167
화성시,하내연수원,Hanae Education & Training Institute ,233001905,37938.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1844167,126.6898
화성시,하와이앞,Hawaii,233003035,,노변정류장,경기도 화성시,,37.1723,126.6294333
화성시,하우스디더레이크.우미린,,233002262,55476.0,,,,37.1726333,127.1054833
화성시,하저3리.한미약품,"Hajeo 3-ri, Hanmi Pharm. Co., Ltd.",233000204,37164.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.18105,126.8656
화성시,하저3리.한미약품,"Hajeo 3-ri, Hanmi Pharm. Co., Ltd.",233000193,37165.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1810167,126.8658167
화성시,하저3리.한미약품,"Hajeo 3-ri, Hanmi Pharm. Co., Ltd.",233002965,,노변정류장,경기도 화성시,,37.1804667,126.8667
화성시,하저4리,Hajeo 4-ri ,233000203,37174.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1751667,126.8712833
화성시,하저4리입구,Hajeo 4-ri,233000194,37173.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1754333,126.8712167
화성시,하저교회앞,Hajeo Church ,233002562,,노변정류장,경기도 화성시,,37.1848167,126.867
화성시,하저교회앞,Hajeo Church ,233002963,,노변정류장,경기도 화성시,,37.1848167,126.8669333
화성시,하저리마을회관,Hajeo-ri Community Center,233002623,36971.0,노변정류장,경기도 화성시,,37.1892167,126.8708667
화성시,하저리마을회관,Hajeo-ri Community Center,233001340,37502.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.18935,126.87085
화성시,하피랜드,Hapy Land,233002160,55175.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.16895,126.8882833
화성시,하피랜드,Hapy Land,233002161,55176.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1692167,126.8885667
화성시,한각1리,Hangak 1-ri,233001784,37797.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0955833,126.79765
화성시,한각1리,Hangak 1-ri ,233001501,37395.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0955833,126.7975667
화성시,한각리입구,Hangak-ri,233001068,36707.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0918833,126.8164167
